case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
d8112991-8c34-498a-921e-947b9ffea739,16301b02-b890-4c8c-885f-3d4fa7baf66f,Massachusetts,1, MG McGrath, ,Maplewood,sick_time,,2021-09-22,,,,5082.05,5082.05
ffc43f95-6180-4e1c-b7a2-6c2c72bc5d82,1e6b96c9-cd0d-4cfb-8346-b32a68d0e0b6,Massachusetts,1, Bailey's Landscaping LLC, ,Barnstable,unpaid_wages,,2021-09-23,,,,200.0,200.0
67debb54-6199-4994-a190-d81ba7e24743,caeac007-32cc-45b2-86cb-a9725ec51557,Massachusetts,1, El Basha, ,Worcester,unpaid_wages,,2021-09-24,,,,2052.12,2052.12
97f6f310-1c60-4ddd-936c-e0693a17dc31,3e10812a-b449-4c0f-ad4b-3c52f73fabc6,Massachusetts,1," Mary's Meadow at Providence Place, Trinity Health Senior Community", ,Holyoke,unpaid_wages,,2021-09-24,,,,69020.57,69020.57
5a715cc1-8dbb-41b0-b8ab-d3a377e172d0,ce286b63-977d-4c08-9e9a-bb25c2232af5,Massachusetts,1, Mexichem Specialty Compound, ,Leominster,unpaid_wages,,2021-09-24,,,,4965.62,4965.62
0e3eecad-a9bb-4ca2-8c31-d08e5849852f,5d995b32-1dc7-4fbf-b5f7-15c269661b6f,Massachusetts,1," Philip Alan Inc., Dba Pyara Spa And Salon", Pyara Spa and Salon,Burlington,unpaid_wages,,2021-09-24,,,,75861.83,75861.83
6b50ca4d-b8bf-4f00-94d7-4020740c13e4,11d1e0dd-d890-4c16-8592-734bbf7a1f36,Massachusetts,1, Art Stone Pavers, ,Marlborough,unpaid_wages,,2021-09-27,,,,4395.0,4395.0
24110b29-534c-40ae-a5cf-2c526d105846,45c4b506-f7d1-4636-8ab1-9fb5843fa76e,Massachusetts,1, Cupcake Charlie's, ,Foxboro,sick_time,,2021-09-27,,,,500.0,500.0
4dd81a80-4fdb-40ba-be81-daa76cb5d302,0818e622-21cd-462f-bc77-70dd8fac3f39,Massachusetts,1," Badavas, Inc.", Niko's Bar & Grill,West Bridgewater,overtime,,2021-09-28,,,,21111.38,21111.38
f7a84995-5a85-4ae9-baa9-6edebab19dc3,aac57291-553d-49a6-a62e-df3640c8b988,Massachusetts,1, Best Western Dartmouth, ,Dartmouth,unpaid_wages,,2021-09-28,,,,1744.23,1744.23
e31ff802-f92d-4388-b1f2-6e0e8c2fcee6,efe43908-6468-49d1-bc1e-d03e108dcd47,Massachusetts,1," AR Services, Inc.", ,Boston,unpaid_wages,,2021-09-29,,,,143373.07,143373.07
10b4314d-5128-43f6-8f1c-cd221388a0d3,5ed7e8ee-1c69-42fc-a2a5-61de1cd6e4b4,Massachusetts,1," AR Services, Inc.", ,Boston,sick_time,,2021-09-29,,,,3000.0,3000.0
5948601d-9581-426f-aed2-ad96d74b8ee9,3e49e5a7-427e-471b-a53d-7fae9c2482f2,Massachusetts,1, Mainor Zepeda D/B/A Watch City Irrigation, ,Waltham,unpaid_wages,,2021-09-29,,,,13802.0,13802.0
4d2dd66e-8baa-4718-b2f2-e85a4d0cdc0a,b64e6cc3-dffe-492a-a1e1-85a25590ab74,Massachusetts,1, Mainor Zepeda D/B/A Watch City Irrigation, ,Waltham,overtime,,2021-09-29,,,,2931.0,2931.0
689db4f1-81ea-4227-840a-9a9e298ea0e8,cdfc89c0-497c-44a9-b490-96af8cd80bb9,Massachusetts,1, B.P. Logue Co. & Incorporated, ,Chelmsford,unpaid_wages,,2021-10-06,,,,970.63,970.63
0169c40e-1ccf-4aa4-9acc-4f1c95df94ed,db60eff1-4ad7-4b1f-96ff-6cedb8db855c,Massachusetts,1," Badavas, Inc.", Niko's Bar & Grill,West Bridgewater,minimum_wage,,2021-10-06,,,,3184.17,3184.17
22f87fd1-741d-4904-b730-29406ddb40f4,dbc764c4-1ca0-4ebc-bc1b-6b5fd9716c65,Massachusetts,1," Badavas, Inc.", Niko's Bar & Grill,West Bridgewater,unpaid_wages,,2021-10-06,,,,47967.36,47967.36
241aa27e-6081-4ee1-a6da-442b6bfe9c25,ce465ca3-90ad-4c90-8108-c34fe07cf7af,Massachusetts,1, East Coast Fire & Ventilation, ,Cotuit,minimum_wage,,2021-10-06,,,,303.12,303.12
03142f17-65a5-413c-b793-c314d29bab69,04b6670a-4384-4b4d-87b3-20b0ef2ac1cf,Massachusetts,1, M&N Flooring Inc., ,Revere,unpaid_wages,,2021-10-06,,,,1850.0,1850.0
b6dd935f-16f2-42ac-a1e4-857887894e4b,8462b724-ba21-43f2-96af-bd958468bcd9,Massachusetts,1, Home Run Cafe, ,Boston,unpaid_wages,,2021-10-08,,,,750.0,750.0
a65279db-453e-4bc3-9b6a-5fdc82766fdd,2ddf8608-ca10-495c-b256-9f23ff132a03,Massachusetts,1, RFMA Cleaning Services, ,Lowell,minimum_wage,,2021-10-12,,,,18645.98,18645.98
4d163225-d9a9-4e40-8703-73df7e724c5e,b080d32e-3730-44f7-846d-350073d83e9e,Massachusetts,1, RFMA Cleaning Services, ,Lowell,overtime,,2021-10-12,,,,6560.23,6560.23
10f94694-11ac-44aa-8f3f-c51d3eeb9327,8c8b7d8b-4b81-4fb5-b6de-47d86dc8cb0b,Massachusetts,1, RFMA Cleaning Services, ,Lowell,sick_time,,2021-10-12,,,,1000.0,1000.0
db45ecd6-5911-4e82-8c81-8d06dd5bb6e5,7997e036-b57d-44aa-a9e7-d334a7af6be8,Massachusetts,1, , ,,unpaid_wages,,2021-10-13,,,,7327.5,7327.5
25af878c-de8b-4ac4-a9bb-d85787a2a0a4,4c56b785-2e6d-4b2e-b5bb-fc3af8b87876,Massachusetts,1, David J. Smith II d/b/a Big Daddy's Ice Cream, ,Springfield,minimum_wage,,2021-10-14,,,,9484.18,9484.18
b767d4df-6ba0-4588-8e94-2d5ddfb4e595,f81f5ca1-6a30-45c8-be09-2dfb5072213a,Massachusetts,1, David J. Smith II d/b/a Big Daddy's Ice Cream, ,Springfield,unpaid_wages,,2021-10-14,,,,1270.0,1270.0
d93d05fb-3125-4139-b247-f4f38495644b,a1f3e0db-7504-464b-8c4d-44f2a10c2588,Massachusetts,1, Northbridge House Of Pizza, ,Northbridge,minimum_wage,,2021-10-14,,,,6642.08,6642.08
f74baeba-ee76-4fd1-8b41-eb61e9312e16,519d93d9-0635-4ea1-9d11-d7972044b15f,Massachusetts,1, Northbridge House Of Pizza, ,Northbridge,sick_time,,2021-10-14,,,,300.0,300.0
a5d2fb62-0079-439e-be68-36a55d649c8a,2a689630-b0c5-44a8-87b6-c0f054824984,Massachusetts,1, Kneeland Cafe, ,Boston,unpaid_wages,,2021-10-15,,,,2637.5,2637.5
1af28410-53b4-4c9d-9a9c-72c3eeeff13e,ba35a11d-cfd8-4598-9e3f-964ee8bd6a92,Massachusetts,1, One Touch Logistics, ,GARDNER,unpaid_wages,,2021-10-15,,,,3996.54,3996.54
a83312f6-6729-4445-9b3c-8231422b814f,80a806b2-51a4-4351-8c9a-3639f28bc72a,Massachusetts,1, One Touch Logistics, ,GARDNER,sick_time,,2021-10-15,,,,750.0,750.0
7998630c-3eda-4e15-9759-9a5dafd229f2,e9ffe89f-7f31-436c-bba4-6fd7342737a6,Massachusetts,1, Your Salon Toni Hair Design, ,Danvers,unpaid_wages,,2021-10-15,,,,2687.5,2687.5
8457b04c-885d-4c57-9a2e-7a9e66c425f8,9df9d677-e838-40e9-ae6a-c09e2267303a,Massachusetts,1, Autohaus of Boston, ,Braintree,unpaid_wages,,2021-10-18,,,,500.0,500.0
f26f9731-2e31-48ce-8f2d-54731ded98db,b8bc13ae-8d53-4da2-960f-1391fc4f4c66,Massachusetts,1, Aliya Inc., ,Framingham,sick_time,,2021-10-19,,,,247.5,247.5
4dcec18a-5a28-4c92-ad56-087917cdd87c,aaa759e0-181d-4b5e-a778-faac7d8e1447,Massachusetts,1, Falcone Enterprises, ,Worcester,sick_time,,2021-10-19,,,,2500.0,2500.0
d3361060-54f0-43b2-aa17-cb9dc078f407,8f72a180-bac3-4b82-b63e-004747fbc1f8,Massachusetts,1, Falcone Enterprises, ,Worcester,overtime,,2021-10-19,,,,3244.52,3244.52
cb313f82-eaa1-4dcb-a91a-0d2771f98f40,c4d582bd-c80d-481b-bb7d-905e84583067,Massachusetts,1, Falcone Enterprises, ,Worcester,minimum_wage,,2021-10-19,,,,5689.4,5689.4
29b6a25b-7a24-452f-863b-6384971e0522,9cd93d6b-0ccc-406c-a075-5fb8fb1daa69,Massachusetts,1, Fernando Couto Lopes, ,Marlboro,unpaid_wages,,2021-10-19,,,,8104.0,8104.0
48fdd47f-01b1-4214-90c7-2b1728cb984f,1c4991bf-e2ed-4608-b9c8-1debdb06eb29,Massachusetts,1, Fernando Couto Lopes, ,Marlboro,overtime,,2021-10-19,,,,1025.5,1025.5
d6a5a0ca-8471-4691-a77d-2d50994425ac,0fc0bd10-dc61-4f6c-87e4-a7702728f9f6,Massachusetts,1," Tap Room Bar And Grill, Llc", ,Wilbraham,minimum_wage,,2021-10-21,,,,5713.71,5713.71
330bd720-656d-402d-b68b-a2c715fff2aa,713b71eb-1ebe-4651-b2ba-b3ef38af1d3e,Massachusetts,1," Tap Room Bar And Grill, Llc", ,Wilbraham,unpaid_wages,,2021-10-21,,,,6452.43,6452.43
5756ae75-a26c-45f5-b56b-578b70779705,f9a5da41-89f7-4c02-af99-f9d8ce023704,Massachusetts,1," Tap Room Bar And Grill, Llc", ,Wilbraham,sick_time,,2021-10-21,,,,2500.0,2500.0
650b8b8e-88fe-4e23-9691-68aba91100c7,fb9e049a-475f-40a5-8135-c1a88e6359ba,Massachusetts,1, New England Fire And Sprinkler Protection, ,Chelmsford,minimum_wage,,2021-10-26,,,,8883.72,8883.72
a750bc79-41ab-4d2f-8106-6f8f2daf377a,ed9e5687-5b20-454a-9fff-4340e6ef0adf,Massachusetts,1, New England Fire And Sprinkler Protection, ,Chelmsford,sick_time,,2021-10-26,,,,500.0,500.0
d0e1a594-e808-4a9a-b85c-ebb344085506,c3569f55-ec5c-47df-8e36-450ed1c19879,Massachusetts,1, , ,,unpaid_wages,,2021-10-27,,,,3540.0,3540.0
61d78321-551e-40eb-bf04-308ef0bbb90a,4d4489a8-9adb-4568-a7d5-9531f373d194,Massachusetts,1, McKenzie Meserve / Sparrow's Lane Equestrian, ,Newbury,unpaid_wages,,2021-10-27,,,,168.0,168.0
3416d3f6-3320-47c4-9edc-53ff7794923f,44cd0713-bb84-4dc4-854b-219775b9fc1f,Massachusetts,1, Orifice Recycling, ,Ashland,unpaid_wages,,2021-10-27,,,,1000.0,1000.0
b5652c3d-3f1b-47d1-bd3c-c1e25a7a474e,4f7e1e65-3247-436a-90e3-0ab94ecb70bf,Massachusetts,1, Omega Building Company, ,Worcester,overtime,,2021-10-28,,,,4965.7,4965.7
8e77db0a-0221-4a31-84d7-ae4a90e23c1b,c16b0432-97c0-495f-b99b-f89d0f39bf95,Massachusetts,1, , ,,unpaid_wages,,2021-10-29,,,,5342.43,5342.43
d739f5c1-f607-4972-9b76-dfbb16f0134f,d538b6b2-db4d-414f-8aac-e134faf6de26,Massachusetts,1, Funari Corp., ,Millbury,minimum_wage,,2021-11-01,,,,4000.12,4000.12
fccbc0da-440a-4cf0-bacc-acfa82ed12af,cdd5df87-580d-4cd0-854f-9a8df70ddb7c,Massachusetts,1, Premium Transportation, ,Worcester,unpaid_wages,,2021-11-01,,,,2044.25,2044.25
95f93a45-ef68-4506-97fd-f694594c279a,fac65dd9-e6b6-404a-9e54-630ad1b13121,Massachusetts,1, Premium Transportation, ,Worcester,sick_time,,2021-11-01,,,,1500.0,1500.0
91232ad8-d028-4a9f-b28a-e412975173a0,5ea5d3b0-1e90-4d08-bda4-3864cc1c7ec6,Massachusetts,1, Amelia Park Children's Museum, ,Westfield,sick_time,,2021-11-02,,,,500.0,500.0
4b21f89d-74b4-42d7-ba05-c725ceb0ed5d,e074957a-bcdd-4744-b969-f40b023fe835,Massachusetts,1, Penny Lane Senior Residence, ,Fitchburg,unpaid_wages,,2021-11-02,,,,3660.89,3660.89
bf0d169d-628a-4ee8-a3c6-24f0b41c3b27,d06beffc-2bf7-4dec-9f7b-dbfa8eb1cf8c,Massachusetts,1, Autism Behavior Links, ,Worcester,unpaid_wages,,2021-11-05,,,,1320.0,1320.0
7846a674-91ad-4ded-b898-167c9f04b951,4e3046f6-1a61-4bbe-803c-859f33a6fa71,Massachusetts,1, WOS Construction Services Inc., ,Marlborough,unpaid_wages,,2021-11-10,,,,2776.65,2776.65
c83daabc-806c-49e5-a372-4ac6ba94e48a,f4de613e-437a-4087-a2b7-18538f3174ea,Massachusetts,1, Garden Halal Meat Market, ,Boston,minimum_wage,,2021-11-15,,,,45398.0,45398.0
52f605ef-031a-4991-92d6-0bcaff854959,c838e92c-c0eb-43f3-be27-1f54a92cbcde,Massachusetts,1, Garden Halal Meat Market, ,Boston,overtime,,2021-11-15,,,,10058.5,10058.5
2596e9a4-3a31-4600-92bd-21445d474279,a3be285d-740c-4364-8535-45b234b27020,Massachusetts,1, X7E Services Corporation, ,Weymouth,unpaid_wages,,2021-11-15,,,,1640.0,1640.0
e2abe13c-968a-4107-a656-057838e91ee6,21dfe712-aebf-436f-8404-933610f5f810,Massachusetts,1," Aylit, LLC", Dunkin Donuts,Hingham,breaks,,2021-11-17,,,,250.0,250.0
4f484650-ceab-4c08-955e-713e65c59d18,dd2dd40a-c332-47f2-800a-6624f8643374,Massachusetts,1, Garcia Welding & Iron Work & Metal Fabrication, ,Lynn,unpaid_wages,,2021-11-17,,,,2022.0,2022.0
bec64a3e-453c-48d5-b4d2-1fd42a5780dd,c4f56982-9837-497c-92a2-c87e8b9841b2,Massachusetts,1, Garcia Welding & Iron Work & Metal Fabrication, ,Lynn,overtime,,2021-11-17,,,,992.5,992.5
35dc7180-1244-48dc-a83a-b857612da081,c26f618f-4d49-48a4-8c08-a4915c704e41,Massachusetts,1, MRB Controls Engineering, ,South Deerfield,unpaid_wages,,2021-11-17,,,,24000.0,24000.0
d9593e56-f633-4aca-bbbc-45df2b5f895c,01a54fea-ee46-4472-be6f-0004c8c145c1,Massachusetts,1, Sheng Lin Inc. D/B/A Poke City, ,Cambridge,unpaid_wages,,2021-11-17,,,,3665.22,3665.22
4c5cceaa-31e5-4124-9e92-546cbd8517e0,9606f278-0d0b-4674-8522-8319fa89947c,Massachusetts,1, Sheng Lin Inc. D/B/A Poke City, ,Cambridge,sick_time,,2021-11-17,,,,500.0,500.0
cb3fcbd0-f7c8-4ea1-ad62-c90cf8b3c09a,d9eadabb-2647-4f91-b68b-f4ecd553cd81,Massachusetts,1, South Shore Auto Wash, ,Cohasset,overtime,,2021-11-17,,,,260.0,260.0
4fd4a89a-ebcb-45e3-bc20-b3ffa6d82f02,fb392c91-f3f7-44e3-af1e-4c9a51bcec0c,Massachusetts,1, Corporate Environmental Advisors, ,Westborough,unpaid_wages,,2021-11-30,,,,315220.16,315220.16
01f79509-3ce8-4874-9290-3f065d9261b8,1dbf1f68-cf4b-439d-804b-9c3e33eb34cd,Massachusetts,1," Joseph P Cardillo & Son, Inc", ,Wakefield,unpaid_wages,,2021-12-01,,,,8132.98,8132.98
8cd5c704-1d31-42a7-af0f-d5f36be1a746,ab793fad-7066-4b9a-816a-830a197a9867,Massachusetts,1, Kelley Crane Rental, ,Beverly,unpaid_wages,,2021-12-01,,,,1086.45,1086.45
65d43c07-0330-47ec-9368-d2cf19f0baff,3e510460-8829-4a69-9f4d-f3298ff8ca5b,Massachusetts,1, Rjh Concrete Inc., ,Oxford,overtime,,2021-12-01,,,,3996.94,3996.94
4ba15b03-9ebd-49a3-8fe6-025179305919,1d36ea23-f7dc-4fc8-a2e9-f01a59c4150a,Massachusetts,1," Edway Liquor Enterprises, Inc.", Old Colony Liquors,Quincy,unpaid_wages,,2021-12-07,,,,334.0,334.0
d11df678-844a-4065-b2e8-8d12b0cb0fec,0ba6ae53-b029-4fab-82d3-35b746cf83f0,Massachusetts,1, FAKE TEST, ,boston,unpaid_wages,,2021-12-08,,,,31387.0,31387.0
d0294aef-f609-481d-b558-dc0e0432ea49,c391dac1-1503-4909-81ce-6b492746c04a,Massachusetts,1, Massachusetts Military Support Foundation, ,Hyannis,unpaid_wages,,2021-12-10,,,,1942.76,1942.76
29aad859-e534-4f1d-923c-35755b9f2f5c,dfc2f031-5ad0-4989-ba81-454b00894795,Massachusetts,1, Subway, ,Swansea,sick_time,,2021-12-10,,,,500.0,500.0
1fc799e7-7509-481b-852b-85dec10c1063,b568b295-a9fc-400d-881a-ff7ec3d27766,Massachusetts,1, The Homecraft Company, ,Chelsea,unpaid_wages,,2021-12-10,,,,1350.0,1350.0
8d176e7d-de5b-4417-8d2c-e7b1a1f3608b,be04abe7-051f-4827-866d-2452c5f9cc23,Massachusetts,1, Victor's Landscaping, ,Taunton,overtime,,2021-12-13,,,,2837.13,2837.13
517932fa-0dd1-44af-9cc5-f99b878d9a7f,44124e35-c9e6-4745-b23b-dc6ba523fd01,Massachusetts,1, , ,,minimum_wage,,2021-12-15,,,,386539.92,386539.92
c781a051-f3f2-4529-bbd3-704d8eb069cb,033f6fd9-d3e8-4707-acf9-a42b8dcf8173,Massachusetts,1, , ,,minimum_wage,,2021-12-15,,,,75000.0,75000.0
ea680e4d-05c6-4316-992f-c35aa635fc96,9fe09d8e-f261-4516-bc7c-c3546efdd6b7,Massachusetts,1," S&M&H XPRESS, LLC", ,Providence,unpaid_wages,,2021-12-15,,,,900.0,900.0
f5363267-e0a6-44d0-89c4-c07c47a835e1,f9e0e4ae-52e5-4e37-b32b-73a8d63ff243,Massachusetts,1," Silva's Construction Group, Inc.", ,Merrimac,overtime,,2021-12-15,,,,1867.1,1867.1
f9324566-0367-49b4-a7eb-1e4523942358,206eb1a6-1ed0-4676-a69d-fc084398fa4b,Massachusetts,1," Silva's Construction Group, Inc.", ,Merrimac,sick_time,,2021-12-15,,,,250.0,250.0
1e5e5971-2858-4ffe-85d8-4dcf595f60aa,b2ee62b8-c51f-407a-bdcb-43a83870d127,Massachusetts,1," Bosscorp, LLC", ,Andover,unpaid_wages,,2021-12-17,,,,1364.0,1364.0
06e76c1c-897c-44b9-8df4-a792332837ca,10027689-2971-4473-9303-8131f9122725,Massachusetts,1, East Point Adult Day Care, ,Salem,unpaid_wages,,2021-12-20,,,,21918.13,21918.13
65ee52a4-0654-4b18-b995-c40e34f0e247,3da99ea9-90ec-4700-9cef-05ecc36acdcc,Massachusetts,1, Mad Hatter Painting, ,Sandwich,overtime,,2021-12-20,,,,9547.5,9547.5
ec0d53d9-420b-415b-b180-48427cd96d5e,5b9c174c-c127-478f-9c30-dd9a49b84f81,Massachusetts,1, Pizza Peddler & Deli, ,Natick,unpaid_wages,,2021-12-23,,,,19603.67,19603.67
269c0bc0-12ae-4cfd-b904-7158f0ec3298,dc6d809d-6c99-4df8-b746-698e957771a8,Massachusetts,1, Angelo Vangos, ,West Boylston,sick_time,,2021-12-30,,,,1500.0,1500.0
5f8a9fc7-a599-4b22-a222-9d66908e7ed2,1b624c72-834d-4aca-8ca4-569b82b39a5a,Massachusetts,1," D2N2, LLC", Calyx Berkshire Dispensary,Great Barrington,unpaid_wages,,2021-12-31,,,,4409.23,4409.23
a685e616-e672-438c-8ab0-2c2de8eae3f8,0f74093f-9b55-4512-b249-fc671cd449a3,Massachusetts,1, Mcdonald¿s, ,Gloucester,unpaid_wages,,2022-01-11,,,,890.12,890.12
039f950f-13cb-4936-baf5-a121f70c3394,22975735-2d7b-4262-9345-0e54dd997ded,Massachusetts,1," Postal Fleet Services, Inc.", ,St. Augustine,unpaid_wages,,2022-01-11,,,,32550.13,32550.13
0da1693f-33f5-4f26-8e3a-941b70980549,b8c024f2-0d48-411e-a751-af5fd9ef5d3c,Massachusetts,1, Chef Mikes Italian Cucina, ,Needham,unpaid_wages,,2022-01-12,,,,856.64,856.64
3841672b-23a1-4c36-8ad7-18f6bf931346,4516c6a1-cf4c-40b3-92d9-d6f81ac86985,Massachusetts,1, Chef Mikes Italian Cucina, ,Needham,sick_time,,2022-01-12,,,,500.0,500.0
501e1036-dc44-4692-a276-1bdf139dd6ad,02f9b30b-339a-4801-8c5e-8669a3c5c2e6,Massachusetts,1, Gopal Farm (Amith Kanodia), ,Brookline,minimum_wage,,2022-01-12,,,,8560.0,8560.0
c8b435c7-50a7-4c97-8202-d6f3b8df423a,e3d7a841-e28b-4790-bc6d-baceb539eaf5,Massachusetts,1, Gopal Farm (Amith Kanodia), ,Brookline,overtime,,2022-01-12,,,,12340.93,12340.93
9e9bbcf7-a8e7-45ad-8848-3b351c0370f5,03fe5f11-990a-4709-9f6a-2c88ab88762b,Massachusetts,1, Gopal Farm (Amith Kanodia), ,Brookline,sick_time,,2022-01-12,,,,250.0,250.0
1ea4275a-43f4-4692-b7b5-5a90cbe74846,e48a333d-f510-4e1d-a257-d2f755c4751b,Massachusetts,1, Gopal Farm (Amith Kanodia), ,Brookline,unpaid_wages,,2022-01-12,,,,250.0,250.0
9ee2b4b2-2b77-485e-bf4e-633685715428,a9704c7f-6dd8-4c27-96e3-07a20396e7f8,Massachusetts,1, ABC Pizza, ,Cambridge,unpaid_wages,,2022-01-13,,,,1658.0,1658.0
f3e73b1d-01eb-48b3-b092-67167b761b96,c900a8b7-8eba-4890-a5da-fbd241def889,Massachusetts,1, Instyle Fragrances, ,Burlington,overtime,,2022-01-13,,,,591.33,591.33
04566d24-8190-437f-822d-7b72d28a0599,21532f23-c016-42ae-90fe-5d9be451af15,Massachusetts,1," Q-Centrix, LLC", ,Chicago,unpaid_wages,,2022-01-13,,,,539.37,539.37
76190e3d-a59a-424c-a917-429a81822309,7ac7060d-4185-4b1d-9791-da3c84f2ce65,Massachusetts,1," Q-Centrix, LLC", ,Chicago,minimum_wage,,2022-01-13,,,,670.04,670.04
0883a735-5399-44d4-81b3-b30f3a90f87f,ef97228b-2a50-4391-b702-1c2198027a9d,Massachusetts,1, Rochester Bituminous Products, ,West Wareham,minimum_wage,,2022-01-13,,,,336758.12,336758.12
1c2df4b5-a39b-4e6a-89e7-3d8e66b2158f,ef9bd208-af76-4df2-a238-5a12ec86dccd,Massachusetts,1, Rochester Bituminous Products, ,West Wareham,minimum_wage,,2022-01-13,,,,540143.39,540143.39
57be0ec3-ba5c-4efe-b060-07b49474f5cc,fd2d030e-e983-4bdc-a8bf-322b0344715f,Massachusetts,1," Family Dollar Stores of Massachusetts, LLC.", ,Chesapeake,breaks,,2022-01-14,,,,993600.0,993600.0
c1dd8094-f086-40f7-98cb-79d608264037,33c5561f-f0e6-42cc-8a76-0bdb8acb35bf,Massachusetts,1," Family Dollar Stores of Massachusetts, LLC.", ,Chesapeake,breaks,,2022-01-14,,,,508200.0,508200.0
351c5383-1506-47b5-8140-bb45af0e9bf8,9971a429-84cf-4d62-8cb2-5a825cdcb63a,Massachusetts,1, HONG YI INC., Saga Hibachi Steakhouse And Sushi Bar,"Foxborough,",unpaid_wages,,2022-01-14,,,,1500.0,1500.0
d8ae6d93-5092-4487-a049-9ebfcf826b9c,a4e862cc-75af-4e7b-b575-96e96e6eb629,Massachusetts,1, Lucky Lucy's Pets, ,Medford,unpaid_wages,,2022-01-20,,,,228.0,228.0
59205e7a-faad-4aff-b8f5-056ccd2c5c72,a02c432f-460b-4038-b06a-d568f80f6686,Massachusetts,1," Archer Security Agency, Inc.", ,Leominster,unpaid_wages,,2022-01-21,,,,3559.0,3559.0
913d68d2-4c70-4fec-873f-ac791bc39fcb,1b321d96-b7a9-4ff8-98f5-3a9ecfbd38c9,Massachusetts,1," Inficare Health Inc,", ,Dulles,sick_time,,2022-01-21,,,,19000.0,19000.0
a5bc3a83-8bc3-4536-af63-7f7003008647,248e2073-9bfc-4990-ad1b-dbebef0dc0e2,Massachusetts,1," Doctors Management Services, Inc.", ,West Bridgewater,overtime,,2022-01-24,,,,1549.63,1549.63
28375e9a-f40d-4843-b4e4-5dfb840b2853,93ae9af6-1215-44d6-9560-2a72bf008632,Massachusetts,1, Norma Vega Cruz, Norma's Daycare,Malden,unpaid_wages,,2022-01-25,,,,580.0,580.0
87706610-1cc1-4a18-8d32-45ee27e77c95,a5c3d432-17c2-4843-b531-b0cb83c59bb8,Massachusetts,1, David J. Runshaw, Granby Carpet and Vinyl Outlet,Ludlow,sick_time,,2022-01-27,,,,1000.0,1000.0
1f9bc3a8-174c-4c11-a5dd-2a74385bda68,ed958e6e-28f1-4cf3-ab5c-32d1393f3416,Massachusetts,1," Verano Four Daughters Holdings, LLC", Zen Leaf,Chicago,unpaid_wages,,2022-01-27,,,,412.0,412.0
a60301ca-51be-4920-bff2-842d8694aa45,578effbc-ba72-4834-b3a5-7ae7cc773a04,Massachusetts,1, Chaps, ,Boston,unpaid_wages,,2022-01-28,,,,1799.96,1799.96
eb5e91c5-c879-4b2c-99d7-f233bc5a47ac,5328e806-3235-4611-b092-f53fb730890d,Massachusetts,1," Ethos Business Partners, Inc. d/b/a Le's Sushi Bar and Restaurant", ,Cambridge,unpaid_wages,,2022-01-28,,,,35910.0,35910.0
fc582023-1f21-4a1b-a38d-9ad5bc1aa408,b2d1a7d4-648e-49c7-bc58-72da3a2085f4,Massachusetts,1," I&D Landscaping, Inc.", ,Franklin,unpaid_wages,,2022-01-31,,,,1000.0,1000.0
523ac5ba-e8f0-4f6e-ab2c-844e4efc6cc9,c2b011c0-1297-45e2-a11c-3297688f0944,Massachusetts,1, Solar Five LLC, ,Lexington,unpaid_wages,,2022-01-31,,,,8487.26,8487.26
16c173ac-af5f-4147-95d4-78ac29d1dd59,6571aed3-9a24-4687-b164-b08641d79d33,Massachusetts,1, Anthony's Dance Club - Eddie Manager, ,South Hadley,unpaid_wages,,2022-02-07,,,,2575.0,2575.0
349a0d4d-4969-44ed-ae14-72ff5b302632,396945bd-2fa7-44db-8b5b-ba954b7d6ec6,Massachusetts,1, Carsmetics Of Worcester, ,Worcester,unpaid_wages,,2022-02-07,,,,4080.0,4080.0
6edaad6f-d7a0-4310-9b32-8d1ddee7a78b,87a8c3b4-a4df-49cd-b612-54f368c57200,Massachusetts,1, Carsmetics Of Worcester, ,Worcester,sick_time,,2022-02-07,,,,1500.0,1500.0
e8165b87-c995-4084-9763-da9ae842963c,c8eb2105-423f-48be-9c2e-e6da38733e2f,Massachusetts,1, Multi Business Services, ,Clinton,minimum_wage,,2022-02-07,,,,2690.0,2690.0
8ec892d0-d691-434d-853f-b7ec0ae2a45c,8a9d6322-fb49-43c8-a36a-1c055592c551,Massachusetts,1, Sweepin It Clean, ,Southwick,unpaid_wages,,2022-02-07,,,,398.5,398.5
a50158ce-27ac-4aa6-be41-6b88b9cc8747,e14af9eb-da60-4f83-8289-0090c8d5e259,Massachusetts,1," Kennametal, Inc.", ,Greenfield,unpaid_wages,,2022-02-08,,,,7341.5,7341.5
048bc793-1d8b-4c10-bca8-6183fa6d707a,81fd916e-08ca-4eee-a0d5-20c1c3cfcbad,Massachusetts,1," Ocean State Forklifts, Inc.", ,Seekonk,unpaid_wages,,2022-02-10,,,,1970.0,1970.0
8b41a4ad-d8ef-40ae-bfcb-cf375fce854d,13dbd68c-fb0a-4a84-ada6-7b78869bfe2b,Massachusetts,1, Tenreiro LLC, ,Melrose,unpaid_wages,,2022-02-10,,,,6847.01,6847.01
43caacc2-7c62-420d-b1cf-1715cdca13c5,f08ef5ee-5d70-46bd-9655-91ebfa94324c,Massachusetts,1, La Cucina Italian Eatery and Restaurant, ,Sommerville,unpaid_wages,,2022-02-11,,,,1150.0,1150.0
