case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
a9d62bce-981f-40a7-b42f-66bd2447672f,1256af52-00fa-42d8-8fcd-8241a924ae9f,South Carolina,1,Ultratan,,,,closed,2022-05-04,,2022-06-06,,,
25d1da62-4594-45e9-9a00-c3f1fba9f44c,affaeef8-e4e5-4d5a-b237-c436f4a4d90b,South Carolina,1,98 Ventures,,,,closed,2022-05-05,,2022-07-21,,,
434f62cc-41bd-4939-a0a6-9f9b137c8db4,02b497c2-11cd-4969-b819-17e07ef49f92,South Carolina,1,Steen Enterprises,,,,closed,2022-05-11,,2022-06-01,,,
1a4223b9-d91d-4ce9-bc6a-9b7323fc4bad,1afb6f55-203d-4497-93c9-2d807da44479,South Carolina,1,Camping World,,,,closed,2022-05-11,,2022-07-19,,,
9b376d14-58e5-4fee-ac27-c48877ade956,5688c519-a5a4-4fa0-9a07-5056e258cb64,South Carolina,1,Weston Foods/Ace Bakery,,,,closed,2022-05-11,,2022-06-17,,,
10b0a8e4-c626-46e9-959d-9831e906384b,efb51876-5d59-4b9f-8d35-588b18f0c5ba,South Carolina,1,Securitas,,,,closed,2022-05-11,,2022-06-17,,,
01482150-6428-4911-a9c8-0997707b2954,5c6f03be-0f49-46ee-8e9b-f480bc698000,South Carolina,1,"Ryans Pizza, LLC",,,,closed,2022-05-13,,2022-08-05,,,
ab3e46d4-0476-4bf0-b599-304548866e28,90955f26-8504-4293-9c6a-b9bad21da422,South Carolina,1,Curgins Corner,,,,closed,2022-05-16,,2022-05-31,,,
ac1747be-201d-46bd-a458-04926c69c920,72c36784-de14-45af-b02d-8f262332d902,South Carolina,1,Grainger Nissan of Beaufort,,,,closed,2022-05-18,,2022-08-05,,,
bfde388b-eda8-4df3-b22b-df42a267ced8,fb355f14-3795-4d72-91a6-f95cfccc36d6,South Carolina,1,"Newsome & Co., CPA",,,,closed,2022-01-07,,2022-07-21,,,
d9197a6c-563e-4429-9f61-99e4ba7c7c32,5953dc56-aa2c-4c37-8f81-ee59e21d97d3,South Carolina,1,Soteria CDC,,,,closed,2022-05-20,,2022-06-24,,,
a69e72db-d78b-44ed-a655-809d3ee2af3f,add66f63-2034-43f7-8d08-439b17cdd556,South Carolina,1,Madewell Concrete,,,,closed,2022-05-20,,2022-05-23,,,
0db72603-362d-47aa-b3f1-387ac80a1a20,2ff9b683-eba5-409f-a095-47941702ace8,South Carolina,1,Coastal Franchising,,,,closed,2022-05-20,,2022-07-20,,,
c1cf1b5b-0839-4aa9-a829-6336eaaf6fa3,d2412db6-9c10-4fb7-8acc-2002ba43b15c,South Carolina,1,K&T Market,,,,closed,2022-05-23,,2022-06-23,,,
621ed6c6-715d-4e03-bfd0-53dc4a8c141f,fb012aa5-cc29-46b6-bb93-240a173dc5d5,South Carolina,1,RNR Tire Express,,,,closed,2022-05-24,,2022-06-21,,,
22624731-e348-4ecc-b9dd-7cfda8d2e040,45e542ef-658f-427b-afcd-d47b9b648a45,South Carolina,1,Litchfield Wine and Liquor,,,,closed,2022-05-26,,2022-06-15,,,
48d643ae-c393-4501-9224-a42ab53a8370,9973e72b-8204-4415-8990-62a3d804ecdb,South Carolina,1,Quick Time Performance,,,,closed,2022-05-26,,2022-06-15,,,
1875a7d5-6738-42c1-8ca5-c1c45e479cd4,7f8eb4e7-55c7-479e-b5e4-e75586bfc78c,South Carolina,1,Royal Dynasty Professional Services LLC,,,,closed,2022-05-26,,2022-06-21,,,
67bb9c69-eb1a-4c1a-84a9-4ecc58c3c618,39abda84-9c68-4c12-bd0d-997e29380ece,South Carolina,1,Joseph H. Neal Health Collaborative,,,,closed,2022-05-27,,2022-07-20,,,
7e82ff56-cb00-4a0a-a8db-ec13a30d1505,93bab5f7-0fa6-4a8d-838f-401ac7f0d7bf,South Carolina,1,Franks Gentlemen Salon,,,unpaid_wages,closed,2022-05-31,,2022-06-14,,44.0,0.0
af16d118-8e63-4f54-ace2-0f4c0df1e0aa,945290d7-b9c6-4f69-adb2-c9cb27e08015,South Carolina,1,"PRN Healthcare Staffing, LLC",,,,closed,2022-05-31,,2022-06-21,,,
fa455d32-191b-43fb-afdd-fb887634a805,ae487d85-a606-423e-9699-b9524f15a72f,South Carolina,1,Blue Ridge of Sumter,,,,closed,2022-06-01,,2022-07-20,,,
1874c1e5-e076-40d1-9c1c-add6676349ec,5a387a88-7133-49b1-9ea6-c11efd1cf89b,South Carolina,1,Love Covenant Church Child Development Center,,,,closed,2022-06-06,,2022-07-15,,,
ac1ef079-1242-4d4e-acc0-31586b207dce,3215f04c-c18f-4c3c-8d89-0d2c8ec1195b,South Carolina,1,Michelle Underwood,,,,closed,2022-06-08,,2022-06-21,,,
89a6ece6-f77b-428f-b7bd-e88d9980a7ef,2a4d4d46-24b4-4527-ab0a-1021040264b2,South Carolina,1,regional health and testing,,,,closed,2022-06-09,,2022-06-09,,,
270a1aba-6cf5-4b59-adf0-cd241d368d9d,1b268451-e8d5-43a6-b293-c64f05495378,South Carolina,1,Crafty Cats Brewery coffee & Tea,,,,closed,2022-01-12,,2022-07-20,,,
07bc4354-6f8e-4692-8124-e8f5c87e572c,223bf2f4-9614-4dd6-9345-f19346873f98,South Carolina,1,Joseph H Neal Collaborative,,,,closed,2022-06-10,,2022-06-29,,,
4d16062e-25a3-43f4-9aac-3c2553be17fb,2e7a89a1-edb7-4235-8f1b-0187c44a5e6f,South Carolina,1,Delaneys Irish Pub,,,,closed,2022-06-14,,2022-07-08,,,
cfc60384-50dc-461b-8243-78575599a7e6,0e5fd9e3-bc18-4b61-9728-f4e8b24fc484,South Carolina,1,Templar Security,,,,closed,2022-06-14,,2022-07-15,,,
c42d0e6b-18cf-4332-b880-686d7b2e1ab8,acc2b49b-8c38-439f-bea3-d58405ebe2da,South Carolina,1,Kimco,,,,closed,2022-06-16,,2022-06-29,,,
83e0b8fc-346e-4d4c-a1c0-cc096d2e2c21,e40e6367-e044-4307-bcf1-baffcd4917f0,South Carolina,1,Chophouse of Chapin,,,,closed,2022-06-16,,2022-07-07,,,
b70d47f4-8a21-420f-b913-f331a37c7c04,5ab645df-a4c6-4512-90e6-95db80c871cc,South Carolina,1,Lincoln Property Company,,,,closed,2022-06-17,,2022-08-10,,,
3d30fa3e-93df-4f70-9fde-573f1052cd91,58d0970d-e62d-4a06-9456-a4c0deb8a30d,South Carolina,1,MFG Upstate,,,,closed,2022-06-17,,2022-07-19,,,
a3ec7d46-5e14-435a-9448-e3877ef0a4c1,32ce8b2c-e43a-4d84-8f72-fd858ea93064,South Carolina,1,DBA The Original Brunches,,,,closed,2022-06-20,,2022-07-21,,,
e6863491-59c0-46fa-af0a-58099947d6a8,4cf632a5-f1b1-4bc2-8327-f9e68f6f8ec7,South Carolina,1,Adidas,,,,closed,2022-06-21,,2022-07-21,,,
e2c68d6b-8ed3-4e11-85fc-ba928be646bc,cc7a4b3b-de78-4547-8f27-ba055f74479d,South Carolina,1,Advance Medical Transport,,,,closed,2022-06-23,,2022-07-20,,,
ee648e2a-fb84-43d7-8ff9-15ec476f290c,5a755812-bda7-455f-8e81-3a4751c4a103,South Carolina,1,Advance Medical Transport,,,,closed,2022-06-23,,2022-06-23,,,
dff1d39b-4d7e-4b51-80e6-8f805d8ce6e9,5442cf41-3c73-4b79-9b65-f8019daf4e42,South Carolina,1,Club Tan,,,,closed,2022-01-04,,2022-07-20,,,
26135555-8b1a-463f-876c-75dbcca353d2,76aeb1fd-b688-4168-960e-10a99c3722c0,South Carolina,1,NCSC Home Care Services,,,,closed,2022-06-24,,2022-06-29,,,
0d3f9a0b-cd81-4af7-9539-74c967c69194,8585ec1b-6680-4b66-9b43-d91df2210a17,South Carolina,1,"Cambridge International, Inc.",,,,closed,2022-06-24,,2022-08-02,,,
96354c18-ecff-442c-ad22-2e5759285280,536aebe0-d620-4a46-af4f-7440c7768d72,South Carolina,1,Pate Academy at LTP Tennis,,,,closed,2022-01-14,,2022-05-27,,,
47478a2d-7fbe-4e3a-9599-b4c59077285f,6ab3bc5b-069d-4225-9a28-e541d3fbace2,South Carolina,1,ContactUs Communication,,,,closed,2022-06-29,,2022-06-29,,,
621eece7-9c36-4aa9-9ddb-0ade90c202d3,e1d49812-ae67-419a-97a3-0626e1d8ff55,South Carolina,1,Sound On Wheels,,,,closed,2022-01-18,,2022-06-07,,,
ce3b8759-ed3d-403f-8c0a-9d1f6e7e4551,10d26b0f-dd92-426f-b9d3-aba96ae71a9a,South Carolina,1,Drayton Hall Preservation Trust,,,,closed,2022-01-18,,2022-06-07,,,
3a0bc97c-2bcc-4247-a8d1-caf5c27461d1,a4a9c0d9-520b-4238-b84a-2b13a474a199,South Carolina,1,Waikiki Village,,,,closed,2022-07-05,,2022-07-18,,,
af6308e3-d7ba-450d-895a-10bb4ae18660,ff76858d-dfb2-476a-9814-8e3139a1b97a,South Carolina,1,Juiceria,,,,closed,2022-07-05,,2022-07-13,,,
ca2d07ef-fa1c-42cd-a08e-58e67cd540f7,f68992d6-6057-4e86-8e5d-f847abdab934,South Carolina,1,Hoagies Cafe,,,,closed,2022-07-05,,2022-07-19,,,
5cfc8937-7096-4c5e-8f8b-063a28706db4,12149c38-86b8-4e7d-8805-27df03424007,South Carolina,1,Crumbl Cookie,,,,closed,2022-07-07,,2022-07-13,,,
5bf075f7-0e71-4e36-8df8-951aff8d9016,d9eecfec-5205-418e-9a91-29f061fac787,South Carolina,1,"All About Children, LLC",,,,closed,2022-07-07,,2022-07-13,,,
2117101e-dac0-4a10-a89a-0173e5998f89,9cf010c6-94bf-4afc-b69f-22ec1d8d3b03,South Carolina,1,Encore Stone Studio,,,unpaid_wages,closed,2022-01-18,,2022-06-07,,270.0,
54335f6a-dced-4b4b-83da-0b0c9fd43b81,af89c967-5421-4e79-ad2a-6ed3ecf64102,South Carolina,1,Carver Law Firm,,,,closed,2022-07-08,,2022-07-20,,,
d0c8ad9f-7041-4131-93ef-a61408f00747,218482cf-e839-4bc1-8212-5bfe27c132a6,South Carolina,1,Copart,,,,closed,2022-01-18,,2022-06-16,,,
d3d65838-75f9-4a68-9eec-08169d30663a,1941fac6-4fd4-4e98-b874-3e198c4c503b,South Carolina,1,Bellacino's Pizza,,,,closed,2022-07-12,,2022-08-05,,,
0f5b625b-706e-4eac-a477-0d99b97694e2,6a54b0b0-4ea4-489e-9af5-097a30e884a4,South Carolina,1,KC Legacy Enterprises,,,,closed,2022-01-04,,2022-06-16,,,
56e0070e-fdc8-4e89-97a3-1c9da7b90bbb,ddfedbae-5d04-4265-8dfb-010035c51a12,South Carolina,1,Happy Home Care,,,unpaid_wages,closed,2022-01-19,,2022-06-15,,440.0,0.0
6b10dc64-ce39-4561-8a0d-589df8aea48a,0bf7fe89-a1a3-4413-b3a5-4b413c097f44,South Carolina,1,Weiser Security,,,,closed,2022-01-19,,2022-06-15,,,
2078b915-65e3-4cc5-9510-8198ff6aab0a,334e5f79-e95c-4b5d-ace7-5c172d27e499,South Carolina,1,Ingles Markets,,,,closed,2022-01-19,,2022-06-15,,,
31f3056a-1147-48e5-bd37-deb0a3d5e387,b57722ad-0f80-40f7-a0ca-317bb9e7affd,South Carolina,1,Dollar General,,,unpaid_wages,closed,2022-01-20,,2022-06-14,,230.0,0.0
83fe5c6a-7cdf-4c52-a13a-b1dd26c252c7,5f4b678f-f2f9-4a87-8e52-1044470c70b9,South Carolina,1,UPS / TForce Freight,,,,open,2021-10-05,,,,,
adb7ea71-da39-4423-80a4-050efa235a8c,e3dd299b-6c4e-4292-a58f-e0bfb46b80e7,South Carolina,1,Strathmore Floors,,,,open,2021-10-22,,,,,
e84082f3-ba4a-4415-bb2b-2051a8c75a0c,913e26fa-969a-4d4d-8d53-0c7d0db7d9e3,South Carolina,1,High Branch Tree Services,,,,open,2021-10-28,,,,,
4ae20e77-4fb6-4ad6-bfc2-c5d4fd14e029,9d2897c3-dba1-4c63-90e4-b621b4062728,South Carolina,1,UPS,,,,open,2021-10-29,,,,,
bb7af0d2-9229-42f5-9366-f3c2dc7aab96,38dc376e-3ffc-40a6-8552-5d7e72ecb3f9,South Carolina,1,Walmart Neighborhood Market,,,,open,2021-11-01,,,,,
e990e1bb-f07c-4bcb-bf60-a690d426ef27,57d88711-f9a8-4f8f-a376-c2833ee129c7,South Carolina,1,A Wyatt Custom Home Builders,,,,open,2021-11-02,,,,,
4d63088a-6293-4bc6-bb37-4f2ae86697e8,14c98886-35d4-4175-a5e7-53d9bb58572f,South Carolina,1,Luber Mobile Oil Change,,,,open,2021-11-02,,,,,
a1ebbe70-ebe9-4c1f-bc58-b11157eec2ef,14a8ac76-38bd-4670-ac3e-ca56df64493f,South Carolina,1,Carstar,,,,open,2021-11-03,,,,,
c2cc8c30-85f9-4220-97dc-efe3b2ca2fbf,b46d0b42-e53c-444a-9584-1a1837595c48,South Carolina,1,SB Phillips Staffing,,,,open,2021-11-08,,,,,
cc3f2ea0-37b8-489d-9094-e2de5a777fcd,addb2793-53d9-4a1d-b50e-f5135671a2e5,South Carolina,1,The Dance Arts Studio,,,,open,2021-11-15,,,,,
87580648-1ac8-475e-8219-849d66827307,e293b2ee-d587-475b-954b-f3d86c90faff,South Carolina,1,Westgate,,,,open,2021-11-16,,,,,
c9e0e293-a950-49e5-826d-92e500246378,6e227920-634f-48b1-88d4-f003424250f0,South Carolina,1,Breakfast On the Grill,,,,open,2021-11-17,,,,,
3d2fed6f-e790-40e1-a2a6-8a1968ecab82,56c4ea4c-cd14-4cfc-8a88-4373886505e2,South Carolina,1,Family Dollar,,,,open,2021-11-19,,,,,
720a9b0f-da26-439c-8157-2672c7879bc5,8f178b63-f258-43fb-8ed7-452e30bcb929,South Carolina,1,Stop-A-Minit,,,,open,2021-11-22,,,,,
0ab46028-9d9f-4964-85ea-018d965b051e,184d7a0a-e080-4c37-b5eb-87cd2c4e98f1,South Carolina,1,Carolina Emergency Medical Services,,,,open,2021-12-01,,,,,
264978db-2ce4-46e0-8df7-7a1279ea1872,ff3bae73-164a-40da-81b6-b3c0d7004099,South Carolina,1,Carolina Pain Intervention,,,,open,2021-12-01,,,,,
178547f2-533b-458b-80cd-c5cbe9c082e9,5498f6c6-07ca-47b0-a9d2-5da784b187b1,South Carolina,1,All Star Elite,,,,open,2021-12-02,,,,,
d8f4979a-cf60-458c-811d-ccd1fa37520c,0aba37af-0912-4f32-b097-b18e6fc7a792,South Carolina,1,Moes Southwest Grill,,,,open,2021-12-06,,,,,
53915928-33de-4ad1-ab08-da1021362e13,3085f6b8-7ff7-438b-b2ec-075021eb330d,South Carolina,1,"Associates Asset Recovery, LLC",,,,open,2021-12-07,,,,,
f93a4fc5-64e1-4f82-840b-265ff022c12b,80c21db7-7bed-47c6-aa30-337767b3cf5a,South Carolina,1,Little People People,,,,open,2021-12-07,,,,,
4b6baa05-14b2-40a1-ba84-7c74159b86eb,5df929c0-fabc-4136-85b5-3c62f8bbb786,South Carolina,1,Xerox Corporation,,,,open,2021-07-23,,,,,
a76ab109-dc63-4c92-9ed1-4cf08034bec5,d2ca5cbf-c39c-453a-826c-de000f0429ca,South Carolina,1,"HKA Enterprises, LLC",,,,open,2021-09-13,,,,,
22d3a8bf-df6f-4892-a411-eab74b8930be,fce2b498-08d4-4f9d-8aad-277438020a38,South Carolina,1,Strathmore Floors Inc.,,,,open,2021-09-24,,,,,
f48ea756-fdef-46ae-8c9c-860533e9843a,fc0a6427-842e-4ad8-9413-5a71ac9c7c0b,South Carolina,1,Wendy’s,,,,open,2022-01-21,,,,,
0a99e0d0-ddc9-402f-afae-00049c2f65a4,23d941e5-a493-45e6-8b82-e002ea945559,South Carolina,1,Crate Restaurant & Wine Bar,,,,open,2022-01-25,,,,,
e2b5fd3e-c3e4-433c-bcce-1779f158f3e5,2efcee41-c189-4611-bf47-5418fad2a2df,South Carolina,1,Summerville Pediatric EyeCare,,,,open,2022-01-25,,,,,
c56c4ba9-af5e-4e75-8315-90f1208ba8a9,d630bc0c-7056-4ec6-8fc4-35a926d17fd1,South Carolina,1,"QVC, Inc.",,,,open,2022-02-03,,,,,
bdc37940-020d-4456-bb6b-c80a6333484c,b053d489-5703-4e65-8452-436ee52929e8,South Carolina,1,Carolina Forest Performing Arts Academy,,,,open,2022-02-07,,,,,
76a4b652-0b28-4c3b-8206-6eaf4431b2ae,f6ba839b-09f9-4922-bdd4-3d3b58948c26,South Carolina,1,NFI Industries,,,,open,2022-02-09,,,,,
ef05c3f6-562b-45f2-9f83-241c6211ef73,4ce75b94-bc94-4c1b-b8b3-b5758be90f3f,South Carolina,1,Food Lion,,,,open,2022-02-11,,,,,
eae15138-4fcc-4534-a0a1-e101860d06fb,b2fc617c-cf94-49c3-9099-88d12503ee37,South Carolina,1,All Care Living Services,,,,open,2022-02-16,,,,,
e5e645f8-8ea1-4a25-9e80-0fb661f09e3d,076d3e22-f8c3-4e79-a33c-1760c27836b6,South Carolina,1,Cadence Academy Preschool,,,,open,2022-02-16,,,,,
c9a079f6-1a3f-417b-914c-2563c75b0810,8b033373-455f-4f36-85cf-053774b8b951,South Carolina,1,Adams Lifelink,,,,open,2022-02-18,,,,,
e815fdfe-0fd4-49f7-9bf9-c120ddafe76c,214ec868-ed22-471e-9d4e-b91822c5533c,South Carolina,1,La Carreta,,,,open,2022-02-21,,,,,
4c98dd52-21d4-4fe4-b983-117e35075238,11273fbd-b5d4-4181-8652-ab666b3fc0de,South Carolina,1,Folly's Best Rentals,,,,open,2022-02-22,,,,,
6a3d21dd-80a1-464f-a5aa-c7fb5ec6f93c,d87c083e-daee-4bba-9cb6-a9e43718b97f,South Carolina,1,PSSI,,,,open,2022-02-22,,,,,
21ed67eb-6dd6-47b9-bd9d-cd569e53af8b,f6dfec09-4c30-4815-b6cc-6c4256785d86,South Carolina,1,Tire Choice,,,,open,2022-02-22,,,,,
79e67af8-5f22-4ae7-9e77-dbcb85235104,af5962ba-6a30-4449-9567-f5f91911dfc9,South Carolina,1,Ross Dress For Less,,,,open,2022-02-22,,,,,
1c9ddea1-0785-410c-be67-bdc48d702d91,2a1bbbb3-1bcb-4f0c-8ad7-af08140e5b33,South Carolina,1,ADP Total Source DBA Clear Dot Charter School,,,,open,2022-02-24,,,,,
fd4d4a03-998d-4e1e-8780-04a66b022b86,73b12710-f17e-45c8-8544-e0ba903fc9e7,South Carolina,1,Chevelle Property Management,,,,open,2022-02-24,,,,,
5aa4e60c-a2a2-4e45-b6d1-88e7a3b2055b,80e98103-377b-4387-b530-5402b312885c,South Carolina,1,Lugoff Chevrolet,,,,open,2022-02-25,,,,,
d07a4568-1b38-40e1-987b-4c46e8eaf0ad,5ecbaa4c-d018-410a-9222-7d058bee9fd5,South Carolina,1,Flavors Buffett & Grill,,,,open,2022-02-28,,,,,
bbdc5fb1-fe20-408f-8cc7-1a8496ed6583,2018c52d-e895-43d8-8f9f-8f3654b8fd38,South Carolina,1,Cuban Gypsy Pantry,,,,open,2022-02-28,,,,,
8dcad710-46f1-49a2-a321-de14e1d02a48,9055aa8a-a80c-407b-ad84-2c68ab49e412,South Carolina,1,Cuban Gypsy Pantry,,,,open,2022-02-28,,,,,
7b025eec-6c2b-48b0-a0a7-9ff962ce729b,d0ea73e8-acda-442f-a7af-e83e8e9c1169,South Carolina,1,Quality Inn,,,,open,2022-03-02,,,,,
b178c67f-3820-4ad4-9b98-9a0a500200d5,d0cffba6-464f-4789-b9a3-efb6d5a06a7b,South Carolina,1,La Parisienne,,,,open,2022-03-02,,,,,
97cde67e-5016-46f2-98f8-1ce9f0413f42,06ab768a-36c3-482a-8139-77ee7fb74982,South Carolina,1,Take 5 Oil Change,,,,open,2022-03-02,,,,,
1e02d561-db33-4cf0-a45b-1b329a7196a8,dd4024d4-1c9a-4894-be50-aaec0529a7e5,South Carolina,1,Mcleod,,,,open,2022-03-02,,,,,
64638ca3-0529-4bc2-bfbf-c5b2dd820d53,38a1348b-b8fd-4fe7-a00f-a2bc30641d68,South Carolina,1,Hampton County Schools,,,,open,2022-03-04,,,,,
a8ebaaff-9016-4afa-91fb-100f194e0452,e36dae85-c5e9-407b-b6fc-ccfc31d10e31,South Carolina,1,Telus International,,,,open,2022-03-04,,,,,
e3d32c42-b075-47b2-8607-058f651e32d3,e35e755e-da2a-49db-af95-b928d21a10df,South Carolina,1,Heartful Hearts In Home Care,,,,open,2022-03-08,,,,,
7662b44f-3830-4046-8708-1a5c148131ee,93a5aa25-2111-45c7-a9c2-6446026ee8d7,South Carolina,1,Hawthorn Suites by Wyndham,,,,open,2022-03-09,,,,,
fbb50471-551d-469a-aca5-c27f4701a4a3,19155e2c-1f5d-4684-beb3-b9e9a942e1d4,South Carolina,1,Sea West,,,,open,2022-03-09,,,,,
69643f7f-5b8a-4a5e-9bf8-f33d061b5c88,b7dfd23f-cd6d-4132-aea6-1939e45fea8c,South Carolina,1,Leonard Aluminum Utility Buildings,,,,open,2022-03-10,,,,,
e8e82883-94f3-44af-8803-541919a42661,899dfe75-c55f-4660-b8b6-b5c7814583fe,South Carolina,1,Santee Steak and Seafood,,,,open,2022-03-11,,,,,
5bc71485-45b0-46a1-b28a-c3a11ed0d409,3c40d08c-24c2-474d-82a2-001390d88ab9,South Carolina,1,Dunkin doughnuts,,,,open,2022-03-11,,,,,
0f89cc62-6d95-428f-9479-2121c674d258,be21592c-7a9d-4005-8fc0-eb2a864666ce,South Carolina,1,SetterStix Inc.,,,,open,2022-03-15,,,,,
15844426-e449-4480-a262-61d6975ac1cb,d867261c-8f6b-4b5d-a6cb-fd7b520b2de3,South Carolina,1,Walmart,,,,open,2022-03-15,,,,,
ecf43fc6-3fab-44c8-9264-9941921244e2,c3dfeac1-2846-4f7e-af6f-622cb10879db,South Carolina,1,Chill and Grill Express,,,,open,2022-03-16,,,,,
66704562-dcb1-4827-8fd9-66c02a8eafed,21218519-7d0e-425a-b50d-69d705732018,South Carolina,1,Essentially Preferred,,,,open,2022-03-17,,,,,
b52898b3-f085-4261-971a-b40620d04e54,135575c8-e6db-4256-b74d-7f64ad596b64,South Carolina,1,Valero,,,,open,2022-03-17,,,,,
22f15a53-389a-446d-ae0a-bebaed51396b,6626422e-c030-4fcf-9b1f-bb9993621b3f,South Carolina,1,EcoShield Asphalt Products/Weaver Con. Services,,,,open,2022-03-17,,,,,
9a9b76a3-7ecc-428f-9c96-520419c69804,136d3eed-aa07-4dca-b021-61397d2a7424,South Carolina,1,Grifols plasma center,,,,open,2022-03-18,,,,,
5639a5d6-18f3-4e48-a9e7-0a341df7fdc8,356598d1-79cc-421a-8546-473311422f7d,South Carolina,1,"Receivable Solution, Inc.",,,,open,2022-03-18,,,,,
5572ec68-554b-44ee-924d-107fc0d068c9,b78a34df-9d52-4e67-aacb-c158cad742dc,South Carolina,1,Blues Blvd Jazz & Cigars,,,,open,2022-03-21,,,,,
6f09ed86-d393-4b8c-84a6-75a907bdfe2d,d9215b10-218c-4743-b7ed-347ed63aaf4e,South Carolina,1,PSP Holdings,,,,open,2022-03-21,,,,,
bc48168a-1800-41cd-8946-d12fa8f76d3c,73fd277f-2470-458f-a6bf-8e0c85179d3c,South Carolina,1,Dynamic Health and Fitness,,,,open,2022-03-28,,,,,
b90f4efc-bc25-4949-9edd-b3f3ed6096f8,c7cf243f-2e2d-42c9-bc28-0d6fbd5aaf53,South Carolina,1,Charleston Sports Pub,,,,open,2022-01-04,,,,,
200d11f2-fe69-4f5f-94d8-2c70a6f8719d,408817c0-768e-4536-9350-4e72064bf15c,South Carolina,1,Magnolia Manor of Inman,,,,open,2022-03-28,,,,,
1627c350-06c2-491c-b56f-7e35c857b7c4,4af30a92-7d19-475f-be7c-e6612a0b5573,South Carolina,1,"CP Builders, Inc.",,,,open,2022-03-29,,,,,
9f5c621f-25da-4df4-a745-414967518d06,b8c793b0-23c6-4a96-aea4-070e6b32dccb,South Carolina,1,"All In Love Care, LLC",,,,open,2022-03-31,,,,,
6e0b312d-af06-4130-9b39-b67db7281707,902d6fa4-f108-44c6-b65b-e65114404b29,South Carolina,1,Palm Bay Cabinet Company,,,,open,2022-04-04,,,,,
f5c8ba6e-0a9f-468a-a11f-0a7ba87846e8,37ed5e26-1344-4e41-92cf-7f3720e513ef,South Carolina,1,7 Eleven,,,,open,2022-04-04,,,,,
f16a2c70-28ed-45b6-8855-553de363568e,5c1654b7-2a65-4ea6-9147-4e5e3750e4cf,South Carolina,1,City of Chester,,,,open,2022-04-04,,,,,
4b8e64a6-df5c-43d0-9d48-95c1aaf77fba,ab084854-196e-4ca5-a93a-6fcc466f32e4,South Carolina,1,Williamsburg Residential Care Facility,,,,open,2022-04-04,,,,,
756cd63e-e954-492f-82d9-13fc331b2189,9633f72c-889d-489c-bc2e-a8fe7af82d41,South Carolina,1,"Greider, LLC",,,,open,2022-04-05,,,,,
9b86edb6-5798-42f5-87c7-84f530f60efc,d17cef1c-da1b-4a15-a63f-73c0712e1d43,South Carolina,1,Popeyes,,,,open,2022-04-05,,,,,
28a7e663-1925-4578-a4cb-87ef502e25a2,c03660f1-f7c4-42f8-a987-adffcc35d299,South Carolina,1,Comfort Suites Bluffton,,,,open,2022-04-08,,,,,
0cc3005c-f285-48d5-a73d-84f7ca85f3b5,a4543461-f872-4b8b-8744-480282209f4c,South Carolina,1,KedPlasma,,,,open,2022-04-08,,,,,
8740f5ed-1442-4d3a-80c8-a5a3825ad79b,a36740c2-cec5-4695-8a9f-5d902a891374,South Carolina,1,Banditos Cantina,,,,open,2022-04-12,,2022-04-13,,,
363c1981-80f7-46ed-bfc5-efb414890cc4,1b10d7d1-a676-4b0d-a081-f2ede74f0afe,South Carolina,1,Caliber Collision,,,,open,2022-04-12,,,,,
93a4aba2-66ce-4d0e-8444-d9a131055754,2f379c0c-0788-45d1-8f1e-d321d11c1f5e,South Carolina,1,7-Eleven,,,,open,2022-04-14,,,,,
2fc385b4-97ed-43cc-8d0c-af970bbf4901,bd5d7e75-4528-4436-a1cf-feefa2f9ae1c,South Carolina,1,Walmart Super Center,,,,open,2022-04-15,,,,,
fb1be342-7b3c-4ae1-8be5-eff04c4b8781,8cf44c33-9c92-48dc-8fd9-52975e53a29b,South Carolina,1,"Vista Roadhouse, LLC",,,,open,2022-04-18,,,,,
8459f27a-b26c-4d6d-af01-65a284d4186d,0bcfaea3-484e-49d8-b1ee-30c57ca07c0b,South Carolina,1,"Kuthan Ent., Inc./McDonald's",,,,open,2022-04-18,,,,,
3bbec79d-594d-4d64-9594-9f8a5429f179,032268bf-e4c0-458e-a954-fdef44bc0e92,South Carolina,1,Helicopter Adventures,,,,open,2022-04-18,,,,,
47b8535e-e4ab-47d7-b90d-a5342eb6bf52,636cbc42-ce5d-443a-89b9-995497344012,South Carolina,1,Walmart,,,,open,2022-04-19,,,,,
8e8a8832-69df-40df-a860-a51c83c81211,27ed4734-3c23-4508-855d-69de3e29bfab,South Carolina,1,Allied Universal,,,,open,2022-04-19,,,,,
482fcaa0-11f4-456c-b326-68cd5e5138a2,9df7dfd9-c6bb-4540-93c1-4247ea12b262,South Carolina,1,Three Rivers Behavioral Health,,,,open,2022-04-20,,,,,
c736becc-04ee-4db5-b629-360e35b86abb,3561be82-9523-4a6d-9eba-4dfc05866408,South Carolina,1,"Coastal Woodworks, LLC",,,,open,2022-04-20,,,,,
133a20f5-9dd9-4671-9475-317ac6cec304,07ad1bf4-8838-4109-951f-1f2982a4c0c8,South Carolina,1,Walmart,,,,open,2022-04-21,,,,,
306108ba-354e-4cf0-9aee-7d45fef000cf,81241d01-cf98-4b57-be5f-d4c08a16860c,South Carolina,1,Target,,,,open,2022-04-21,,,,,
